Post id,Date,post_text,Link,Impressions,Likes,Engagements,Bookmarks,Share,New follows,Replies,Reposts,Profile visits,Detail expands,Url clicks,Hashtag clicks,Permalink clicks
1887671297880060000,YYYY-00-DD 00:00:SS,Trump’s political purge continues with this illegal dismissal of Democrat Ellen Weintraub from the FEC.,https://x.com/RepRaskin/status/1887671297880060226,113545,3811,7513,94,47,19,638,1652,247,1019,87,0,0
1887257843486640000,YYYY-00-DD 00:00:SS,"The richest man in the world, a billionaire government contractor oligarch who Steve Bannon calls a ""truly evil person,"" wants to control your parents’ Social Security checks, your grandfather’s VA benefits and the flow of cash to federal contractors. Listen to Bannon and Laura",https://x.com/RepRaskin/status/1887257843486642628,140228,2035,6754,73,14,17,1494,663,296,2212,16,0,0
1887246473328200000,YYYY-00-DD 00:00:SS,"Trump and Musk’s attacks on the civil service—from air traffic controllers to food and drug inspectors—aim to destroy Congressional power, which is the people's power. The real “Fork in the Road” is between democracy and autocracy. Don’t quit on American democracy.",https://x.com/RepRaskin/status/1887246473328197729,135614,5971,12412,100,16,10,2847,1869,425,1274,6,0,0
1887239420891330000,YYYY-00-DD 00:00:SS,"USAID was created by President Kennedy and an act of Congress, and it can only be disbanded by an act of Congress signed into law by Donald Trump. Is Trump allowing his pet dictator Elon Musk to supplant him and destroy the American constitutional system? https://t.co/Sp6I2sZ9Hi",https://x.com/RepRaskin/status/1887239420891332825,713128,11519,34861,372,106,51,8305,3580,1909,6569,49,1,0
1887201069484130000,YYYY-00-DD 00:00:SS,"Elon Musk is systematically seizing control over our nation’s communications, financial systems and data and military infrastructures. Musk isn’t a fourth branch of government, just another Silicon Valley who wants to be dictator of the world. https://t.co/bgswxSPUum",https://x.com/RepRaskin/status/1887201069484134627,414667,12884,30767,347,117,77,6930,4681,833,3632,44,0,0
1887171260204930000,YYYY-00-DD 00:00:SS,Democrats have got the unity and fight to oppose Trump’s illegal and monarchical decimation of Congressional legislation and federal programs. We will show up wherever and whenever the rule of law is under attack by Elon Musk and his interns. https://t.co/WXN0mzoRV2,https://x.com/RepRaskin/status/1887171260204929057,104662,3618,9149,63,11,9,2807,987,208,1015,17,0,0
1887165326137150000,YYYY-00-DD 00:00:SS,Social Security is a lifeline for millions and a foundational promise the American people have made to ourselves. I’m seeking urgent answers after constituents contacted my office about temporary outages on the mySSA portal. https://t.co/3qfVZ219WM,https://x.com/RepRaskin/status/1887165326137147452,57019,2693,5424,56,17,1,928,916,88,466,330,0,0
1886939177306220000,YYYY-00-DD 00:00:SS,"By the way, which “innocent people” were sent to prison for their roles in the January 6 insurrection? You should know most J6ers pled guilty for their crimes, like violently assaulting police officers, destroying federal property and conspiring to overthrow the government.",https://x.com/RepRaskin/status/1886939177306218875,86188,3536,7033,65,2,9,1003,453,380,1626,17,0,0
1886939174873520000,YYYY-00-DD 00:00:SS,"I know a lot of regimes, like your native apartheid South Africa, don’t distinguish between peaceful assembly and violent insurrections, but in America we do. I saw no crimes yesterday other than an unelected billionaire bureaucrat thwarting Congressional appropriations and",https://x.com/RepRaskin/status/1886939174873522638,858061,21154,45071,500,47,80,4335,3651,3175,12198,378,0,0
1886853864302770000,YYYY-00-DD 00:00:SS,My GOP colleagues now say being born in the United States is not enough to establish citizenship but newborn infants must also show their “allegiance” to the country! MAGA diapers perhaps? https://t.co/FpwJZTViXo,https://x.com/RepRaskin/status/1886853864302772387,43579,1879,4370,35,15,3,539,575,98,590,683,0,0
1886831787709490000,YYYY-00-DD 00:00:SS,"This is a defamatory lie easily debunked by public financial reports. As a DOGE Special Government Employee, your financial reports should be public too. As a government contractor who rakes in billions from taxpayers, do you have a conflict of interest waiver? Let’s see it.",https://x.com/RepRaskin/status/1886831787709489658,2084204,34282,78830,916,146,85,10437,6841,6555,20194,258,0,0
1886457976854080000,YYYY-00-DD 00:00:SS,"Elon Musk's wrecking ball now swings at USAID, vaporizing humanitarian assistance, putting countless lives at risk, threatening to topple America's economic and moral standing and emboldening autocrats around the world. Stand strong for our top humanitarian aid agency.",https://x.com/RepRaskin/status/1886457976854077738,484392,6384,21079,155,18,40,7210,1720,1212,4460,9,0,0
1886184733555530000,YYYY-00-DD 00:00:SS,"The Trump trade war targets two of our closest allies, Canada and Mexico, but plays nice with China, a notorious trade cheat and driver of fentanyl. President Trump owns the economic and national security fallout.",https://x.com/RepRaskin/status/1886184733555531929,123094,5711,9815,85,6,8,1435,1252,530,868,3,0,0
1886183985803380000,YYYY-00-DD 00:00:SS,"After talking tough in the campaign about Chinese autocrats, Trump unveils sky-high tariffs on...Canada, Mexico &amp; Taiwan! Like dictator wannabes, Trump &amp; Musk play-fight with their trade-cheating Chinese tyrant buddies while driving up prices on Americans &amp; trashing our allies.",https://x.com/RepRaskin/status/1886183985803382887,83430,3552,6053,51,4,5,639,908,405,541,0,0,0
1885807072551320000,YYYY-00-DD 00:00:SS,"#MD08, Maryland and America: join me in recognizing the start of Black History Month. As our country confronts the resurgent idiocy of racism, let’s celebrate the central contributions of Black Americans to our society and democracy.",https://x.com/RepRaskin/status/1885807072551321729,33678,1467,2136,8,0,4,204,233,55,157,0,15,0
1885801795936560000,YYYY-00-DD 00:00:SS,"I’m hearing all the time from federal workers, nonprofits, LGBTQIA+ Americans, immigrant families, and others in our community who have been targeted and harmed by the president’s actions. I wrote this letter about our path forward. https://t.co/IMHdvIuPYN",https://x.com/RepRaskin/status/1885801795936555153,257759,2770,16807,203,46,26,5051,841,675,3136,4273,0,0
1885755518821530000,YYYY-00-DD 00:00:SS,Trump just fired DOJ prosecutors and FBI agents for investigating and prosecuting the Jan. 6 Capitol rioters. These firings illegally retaliate against civil service-protected officials for enforcing the law against Trump’s street thugs. It won’t stand.,https://x.com/RepRaskin/status/1885755518821531910,631637,11560,23302,233,44,27,4426,3293,1245,2734,3,0,0
1885444192337370000,YYYY-00-DD 00:00:SS,Teachers Krishni Patrick at Piney Branch Elementary &amp; Joan Shane at Sligo Middle were among Pres. Biden's winners of Presidential Awards for Excellence in Math &amp; Science Teaching in his final days. Grateful for these #MD08 Local Heroes' dedication to math &amp; science learning. https://t.co/jHqdNNAJh8,https://x.com/RepRaskin/status/1885444192337367472,25384,549,888,5,1,0,85,94,27,61,0,21,0
1885382254651690000,YYYY-00-DD 00:00:SS,"This air crash is a devastating human catastrophe and a reminder of why a professional civil service based on merit, integrity and stability—not a junta based on sycophancy, fear, corruption and oligarchy—is essential for the American people.",https://x.com/RepRaskin/status/1885382254651691110,24014,701,1065,7,5,0,65,132,64,103,0,0,0
1885382252898440000,YYYY-00-DD 00:00:SS,"Having thrown the government into chaos, Trump now returns to his trademark idiocy of blaming everything on “DEI,” which is his all-purpose excuse for his own rank incompetence, non-existent leadership skills and pathological indifference to the needs of the people.",https://x.com/RepRaskin/status/1885382252898439666,26478,569,1051,8,0,0,105,157,34,186,0,0,0
1885035989770400000,YYYY-00-DD 00:00:SS,"My district is home to @NIH and thousands of nonpartisan scientists who spur innovation and research cures for cystic fibrosis, lung cancer, heart disease and more. President Trump and the GOP are jeopardizing vital medical research. https://t.co/99tfFeIA6T",https://x.com/RepRaskin/status/1885035989770395997,47134,3108,5387,76,11,8,282,1035,140,286,9,0,0
1885020829873800000,YYYY-00-DD 00:00:SS,This is what government under oligarchy looks like. https://t.co/ozvBD2zVDx,https://x.com/RepRaskin/status/1885020829873795256,33588,1689,4087,61,6,2,231,690,70,331,1073,0,0
1884995894686190000,YYYY-00-DD 00:00:SS,"President Trump pulled back his order to freeze federal funding after the American people reacted with horror and outrage. But the damage has been done in continuing chaos, and he’s not giving up. Democrats will be there to rebuff every attack on the critical government",https://x.com/RepRaskin/status/1884995894686188014,38832,2692,4441,25,1,3,416,617,94,607,4,0,0
1884805515575720000,YYYY-00-DD 00:00:SS,Terrifying news breaking of a terrible plane crash at DCA. I’m closely monitoring reports of this major aircraft accident and am grateful that first responders and emergency personnel are on the scene. Prayers for all affected by this catastrophe.,https://x.com/RepRaskin/status/1884805515575718309,62221,2336,3694,12,1,1,130,241,248,738,0,0,0
1884633535727780000,YYYY-00-DD 00:00:SS,"I'm strongly supporting Rep. @GerryConnolly's Saving the Civil Service Act to protect the people against Trump's hostile takeover of our civil service. Democracy can’t work without a civil service which operates on the basis of merit, not partisan control for private plunder.",https://x.com/RepRaskin/status/1884633535727784213,71496,3886,6833,48,9,7,923,1101,270,637,2,0,0
1884350353187170000,YYYY-00-DD 00:00:SS,"President Trump's lawless federal grant freeze attacks critical public services that we all depend on. Their assault on civil society now threatens fire safety, school lunches, disaster relief, cancer research, law enforcement and more. We will fight to resolve this",https://x.com/RepRaskin/status/1884350353187168505,127741,3826,9270,77,12,11,1950,1046,444,1954,3,0,0
1884088814442100000,YYYY-00-DD 00:00:SS,"On International Holocaust Remembrance Day, the anniversary of the liberation of Auschwitz, we honor the memory of the millions of Jews, Roma and others killed in the Holocaust by Nazis and fascists.",https://x.com/RepRaskin/status/1884088814442099155,33670,1251,1764,8,2,1,97,182,70,163,0,0,0
1883975767543190000,YYYY-00-DD 00:00:SS,"President Trump just shut down external communications, hiring, and other agency functions at NIH—a devastating blow to their lifesaving medical research. I'm leading the call with Sen. @ChrisVanHollen and @Sen_Alsobrooks to restore full operations at @NIH and across HHS now.",https://x.com/RepRaskin/status/1883975767543189638,797843,12993,44856,415,242,143,5379,4810,2157,19355,5,0,0
1882924396026700000,YYYY-00-DD 00:00:SS,HIAS began when Jews coming to America were refugees from pogroms. Today it’s a Jewish charity helping to resettle other refugees fleeing political &amp; religious violence. Our #MD08 Local Hero Mark Hetfield &amp; his team at HIAS remember that all our families were once strangers. https://t.co/I7N84J5EP4,https://x.com/RepRaskin/status/1882924396026704062,31519,407,893,14,3,1,142,91,31,92,1,44,0
1882826038826440000,YYYY-00-DD 00:00:SS,"Fresh from the mass pardons of cop-beating criminals, the GOP announces a new “investigation” of Jan. 6. Hard to see what they can add to the 800-page report of the bipartisan Jan. 6 Cmte, but they can procure the star witness who has so far refused to testify: Donald Trump. https://t.co/NaeVs0vrJk",https://x.com/RepRaskin/status/1882826038826443211,283353,6295,15748,159,14,39,3320,1935,386,2078,21,0,0
1882821176634080000,YYYY-00-DD 00:00:SS,Grateful for the leadership of @OAGMaryland Anthony Brown who joined 22 other state attorneys general in challenging President Trump's unconstitutional birthright citizenship executive order. Thanks to all our state and local leaders hanging tough for the Fourteenth Amendment.,https://x.com/RepRaskin/status/1882821176634077375,37127,888,1480,9,0,5,221,188,42,133,0,0,0
1882552557845060000,YYYY-00-DD 00:00:SS,"I’m hearing from constituents whose jobs are at risk because they do agency outreach to minority communities. Consider what this means for public health, national security, agriculture and justice. The war on DEI has become a war on public service and government for all. https://t.co/yDpddWkzFL",https://x.com/RepRaskin/status/1882552557845061868,67729,2966,7134,63,27,2,1321,1134,210,832,27,0,0
1882504200850150000,YYYY-00-DD 00:00:SS,"Most Americans support gun licensing laws, which reduce firearm homicides. My legislation with Sen. @ChrisVanHollen would incentivize states to require a license to purchase a handgun so we can reduce the bloody gun-violence body count across America. https://t.co/bb2DtKWzwa",https://x.com/RepRaskin/status/1882504200850145400,22268,857,1740,6,0,12,359,194,54,192,67,0,0
1882485586805520000,YYYY-00-DD 00:00:SS,"Why did Trump pardon the rioters who stormed the Capitol and beat up American cops? Not because they were innocent or reformed, but because they were guilty and unrepentant. The creation of a reserve battalion of violent political shock troops is a disaster for public safety",https://x.com/RepRaskin/status/1882485586805522935,166734,4415,10800,99,14,6,2456,1545,329,2007,10,0,0
1882125324848450000,YYYY-00-DD 00:00:SS,Republicans on the House Judiciary Committee rail about public safety and immigration—while their president pardons violent insurrectionists and kills bipartisan border legislation. Democrats are working for public safety and immigration reform. Is the GOP? https://t.co/f6AIpeg1Z1,https://x.com/RepRaskin/status/1882125324848451970,423849,7524,21641,236,25,37,5959,1988,761,3305,35,0,0
1881829240179760000,YYYY-00-DD 00:00:SS,"15 years after Citizens United, which transformed every corporate treasury in America into a potential political slush fund, we now see the result: government of billionaires, by oligarchs, for plutocrats.",https://x.com/RepRaskin/status/1881829240179761386,106872,6468,10865,123,11,6,1374,1962,314,733,5,0,0
1881819862408090000,YYYY-00-DD 00:00:SS,"President Trump's first executive orders free violent insurrectionists who followed his orders, seek to destroy birthright citizenship, attack the professional civil service and spread chaos.",https://x.com/RepRaskin/status/1881819862408089993,141168,2361,6679,44,3,11,1898,774,348,1274,3,0,0
1881448598803820000,YYYY-00-DD 00:00:SS,Thrilled to join incoming Manna CEO Craig Rice and my constituents to celebrate Martin Luther King Jr. Day at KID Museum in Bethesda. Families shared their dreams for MLK’s beloved community in our time. https://t.co/nTHcel2CRq,https://x.com/RepRaskin/status/1881448598803816475,31759,887,1879,5,2,0,333,134,61,275,3,0,0
1880701467440620000,YYYY-00-DD 00:00:SS,"At once humbled and uplifted to be the keynote speaker at the Alpha Phi Alpha MLK Scholarship Breakfast. An amazing morning with Sen @ChrisVanHollen and @Sen_Alsobrooks and hundreds of MoCo activists. May Dr. King’s passion for democracy, human rights and solidarity inspire us. https://t.co/pJmEbqG4JC",https://x.com/RepRaskin/status/1880701467440623933,26407,872,1834,3,3,0,288,160,84,269,2,0,0
1880402616934630000,YYYY-00-DD 00:00:SS,"At a moment when the cyberbarons are consolidating their power over markets and politics, America becomes ripe for the rebirth of a populist and progressive antitrust, anti-monopoly movement. This will be the ticket for consumers, workers and democracy. https://t.co/QnOcyugAtB",https://x.com/RepRaskin/status/1880402616934625282,105749,3376,7363,144,59,8,882,1192,177,936,33,0,0
1880366235700940000,YYYY-00-DD 00:00:SS,"As we prepare for MLK Day, it’s my pleasure to recognize #MD08’s Dr. Daryl Davis as our Local Hero. This blues piano sensation, accomplished author &amp; determined opponent of—&amp;, amazingly, friend to—Klansmen &amp; white supremacists, is transforming America, often one racist at a time. https://t.co/U8Lb9bBJkW",https://x.com/RepRaskin/status/1880366235700940818,22029,375,678,9,8,0,77,86,21,38,9,12,0
1880255687705650000,YYYY-00-DD 00:00:SS,"My district team joined the MoCo Council to celebrate Muslim American Heritage Month. In MoCo, diversity is our strength, unity is our power, and community is our destiny. https://t.co/ximIjU7PKw",https://x.com/RepRaskin/status/1880255687705653532,16287,271,624,1,0,1,98,32,15,136,2,0,0
1879968345963000000,YYYY-00-DD 00:00:SS,"Once a brave anti-Trump feminist, now a striving MAGA sycophant, you’re losing respect for the truth and putting words in other people’s mouths. I opposed your sloppy bill because it will backfire on victims, as more than 200 anti-domestic violence groups are trying to tell you.",https://x.com/RepRaskin/status/1879968345963000093,929995,18232,41750,421,31,51,3976,3103,2082,14251,26,0,0
1879670155309130000,YYYY-00-DD 00:00:SS,We send solidarity to all the victims and survivors of this brutal war as we chart a path forward. It is imperative that all parties stay committed until the entire agreement is implemented and diplomacy replaces war.,https://x.com/RepRaskin/status/1879670155309134209,15911,200,330,1,0,0,60,27,7,36,0,0,0
1879670153971130000,YYYY-00-DD 00:00:SS,"A ceasefire agreement between Israel and Hamas is a major breakthrough in the campaign to free the beleaguered hostages, relieve terrible suffering in Gaza and pave the way for peace.",https://x.com/RepRaskin/status/1879670153971134817,22725,605,1046,2,0,0,174,77,28,160,0,0,0
1879617477359150000,YYYY-00-DD 00:00:SS,America can either be guided by the rule of law or the zig-zag confusion of disinformation and propaganda. Democrats will follow the rule of law every time. https://t.co/FjNXFytGiw,https://x.com/RepRaskin/status/1879617477359149077,121365,3901,11911,123,9,18,4479,987,193,1710,16,0,0
1879607312052370000,YYYY-00-DD 00:00:SS,"In the face of MAGA chaos and dysfunction, Democrats will work to advance the common good and justice for all. These great Members have come from all over America to fight for the people. We’re getting to work in the 119th.",https://x.com/RepRaskin/status/1879607312052367479,46402,902,1996,6,0,3,561,170,56,301,0,0,0
1879316003177550000,YYYY-00-DD 00:00:SS,Our district team joined the MoCo Council to recognize Korean American Day and celebrate the enduring contributions of Korean Americans to our community. https://t.co/fnnGmqMnIn,https://x.com/RepRaskin/status/1879316003177554017,17428,307,499,2,1,0,60,48,11,52,3,0,0
1879254718817680000,YYYY-00-DD 00:00:SS,"We mourn the loss of MoCo Master Firefighter Christopher Higgins. He lost his life serving our people, his service to our community extending over two decades. May his memory be a blessing to his devoted family &amp; friends &amp; all his fellow first responders who keep watch over us.",https://x.com/RepRaskin/status/1879254718817677614,28439,655,921,1,0,0,34,91,11,130,0,0,0
1878918830099180000,YYYY-00-DD 00:00:SS,The grift continues as online betting market Kalshi hires Donald Trump Jr.! The legislation I introduced months ago with @SenJeffMerkley and @RepSalinas would protect the integrity of our democracy by banning election betting altogether. https://t.co/aWAHnbnJ0a,https://x.com/RepRaskin/status/1878918830099177474,52516,293,1116,5,1,3,62,103,43,426,184,0,0
1878898675893810000,YYYY-00-DD 00:00:SS,"As new Ranking Member of the House Judiciary Committee, I'll lead Judiciary Democrats in defending American freedom, democratic institutions and the rule of law. It’ll be tough work, but we're ready for the fight, and I encourage you to follow along at @HouseJudiciary.",https://x.com/RepRaskin/status/1878898675893805061,95962,4837,9150,35,4,63,1764,921,805,755,2,0,0
1877823835187130000,YYYY-00-DD 00:00:SS,"For his decades of remarkable public service to #MD08 and the nation, we honor @CapitolPolice Chief Tom Manger as this week's Local Hero. Before going to the Hill, Chief Manger led the Montgomery County police. We salute his commitment to his officers and our community. https://t.co/14ZC3FYZgz",https://x.com/RepRaskin/status/1877823835187126706,23819,539,993,8,1,0,131,79,31,84,3,19,0
1877537647041690000,YYYY-00-DD 00:00:SS,"Sending gratitude to the honorable officers of the Capitol Police, Montgomery Police and Sheriff’s Office, Takoma Park Police and all law enforcement personnel who keep our communities safe. Happy National Law Enforcement Appreciation Day!",https://x.com/RepRaskin/status/1877537647041691679,26694,1011,1514,2,0,1,144,164,42,152,0,0,0
1877493949113190000,YYYY-00-DD 00:00:SS,"Great news: $1 million in new federal funding for mental health and substance use treatment is on the way to Maryland! This funding is from the Bipartisan Safer Communities Act, which I proudly championed and voted for. https://t.co/F4UtRvGpmy",https://x.com/RepRaskin/status/1877493949113192628,19753,572,992,4,0,1,179,90,15,88,46,0,0
1877487865560480000,YYYY-00-DD 00:00:SS,I joined @jonstewart on @thedailyshow and made the point it's time to ditch the Electoral College and elect the president the way we elect everybody else—whoever gets the most votes wins. https://t.co/eooRkgKiDu,https://x.com/RepRaskin/status/1877487865560478044,272677,9505,24492,227,28,34,3946,2085,519,2630,25,0,0
1877448941609870000,YYYY-00-DD 00:00:SS,"Our hearts and minds are with fellow Americans facing raging wildfires in Southern California, fleeing destruction of their communities and homes. We are grateful to the first responders leading fire fighting, evacuation and public safety efforts.",https://x.com/RepRaskin/status/1877448941609873840,21908,1078,1487,2,0,2,124,144,24,115,0,0,0
1877366571577800000,YYYY-00-DD 00:00:SS,"Congress certified the results of the 2024 presidential election with no disruptions because Democrats acted as constitutional patriots. We didn't mobilize insurrectionary mob violence, deny the election results or threaten to kill the vice president. https://t.co/64q3ql9VLH",https://x.com/RepRaskin/status/1877366571577802897,37218,1476,3379,21,1,2,754,372,45,430,9,0,0
1877122749216280000,YYYY-00-DD 00:00:SS,"On Monday, Congress met to certify the presidential election. Democrats didn't try to overthrow the election because we're constitutional patriots. And we'll always stand strong for the Constitution against lawlessness and corruption. https://t.co/uqJXaeKnow",https://x.com/RepRaskin/status/1877122749216276986,92394,866,3366,34,3,23,1073,188,162,824,226,0,0
1876642836013290000,YYYY-00-DD 00:00:SS,"House Democrats will always stand strong for constitutional freedom, constitutional democracy and the pursuit of the common good. https://t.co/s5c1orkMWP",https://x.com/RepRaskin/status/1876642836013289963,80584,3088,8334,50,2,19,2491,703,150,1057,27,0,0
1876256462001100000,YYYY-00-DD 00:00:SS,"On the anniversary of the insurrection to overthrow the 2020 election, this article shows that Trump’s choice for FBI director promotes conspiracy theories claiming that the FBI—not Trump, the Proud Boys or the mob—was responsible for the mass violence against our democracy.",https://x.com/RepRaskin/status/1876256462001098928,508811,8148,20834,227,30,21,5243,2757,968,3654,2,0,0
1875326575152860000,YYYY-00-DD 00:00:SS,VA Secretary Denis McDonough has dedicated his career to service of all our people. #MD08 and the nation salute you as our Local Hero. https://t.co/irFHyA05pO,https://x.com/RepRaskin/status/1875326575152857268,31185,403,925,6,3,0,135,65,25,95,7,17,0
1875309334466640000,YYYY-00-DD 00:00:SS,"Today I proudly took the oath of office to represent the remarkable people of Maryland’s 8th district. As the new Ranking Member on the House Judiciary Committee, I will defend constitutional democracy and freedom and champion the common good. Thank you for this high honor. https://t.co/ZdfgriFMxI",https://x.com/RepRaskin/status/1875309334466638279,169033,11008,16805,43,22,5,1816,1289,527,1091,20,0,0
1873757892429360000,YYYY-00-DD 00:00:SS,"Swimmer extraordinaire @katieledecky is a nine-time Olympic gold medalist, 21-time world champion gold medalist and our final #MD08 Local Hero of 2024. MoCo’s beaming proud of you, Katie—thanks for making a splash as our crowning Local Hero of the Year. https://t.co/DOJHype0u2",https://x.com/RepRaskin/status/1873757892429361351,39007,1327,2640,14,9,10,169,174,84,299,17,34,0
1873485342508280000,YYYY-00-DD 00:00:SS,"America mourns sharply the loss of President Jimmy Carter. A leader of soaring integrity and passionate devotion to human rights, his legacy already sparkles like a diamond in the rough. With millions of Americans, I send love and gratitude to the Carter family.",https://x.com/RepRaskin/status/1873485342508278130,42447,985,1513,10,0,1,106,175,59,183,4,0,0
,,,,,,,,,,,,,,,,
,,"NEWS: RM @RepRaskin is demanding urgent answers regarding the Trump Administration’s reckless usage of Signal to discuss attack plans in a group chat that included a journalist, likely in violation of the Espionage Act and Federal Records Act, and whether the DOJ and the FBI have",,,,,,,,,,,,,,
,,"Republicans are trying to pass a sweeping bill to expand the concealed carrying of firearms across the country. Watch @RepLucyMcBath explain why law enforcement opposes this bill, which would make officers' jobs more difficult and make Americans less safe. https://t.co/QGsoZycf8S",,,,,,,,,,,,,,
,,"Every day, we lose more than 100 Americans to gun violence. More than 3000 people have died from gun violence already this year. Yet Republicans are trying to change concealed carry laws that will make our communities more dangerous places to live. @RepLucyMcBath explains: https://t.co/ZoGS0gUvtx",,,,,,,,,,,,,,
,,".@RepBeccaB calls out House Republican leaders for refusing to hang a plaque honoring the Capitol Police for their sacrifices on January 6. The GOP claims to back the blue, yet they refuse to honor the officers who defended democracy. https://t.co/43f2vBdRKZ",,,,,,,,,,,,,,
,,"When a president calls to end birthright citizenship, he's not defending the Constitution—he’s attacking it. @RepRaskin explains why Trump is treating the Constitution like a minor inconvenience. https://t.co/K59hx4afu8",,,,,,,,,,,,,,
,,"NEWS: RM @RepRaskin’s statement on Judge Boasberg's rejection of Trump's bid to continue deporting individuals to mass prisons in El Salvador without due process, abusing an obscure wartime law: https://t.co/huLSIQfs1Q",,,,,,,,,,,,,,
,,Elon Musk and DOGE are gutting the agency that protects America’s nuclear arsenal. These reckless cuts aren’t just cruel—they directly threaten our national security. https://t.co/mwmxKwm7mq,,,,,,,,,,,,,,
,,BREAKING: Ranking Members @RepRaskin and @FrankPallone demand Trump immediately reinstate two Commissioners at the Federal Trade Commission: https://t.co/tk9Vn4CzFH,,,,,,,,,,,,,,
,,"In dozens of cases, federal judges have stopped Trump's illegal and unconstitutional power grabs. These judges were appointed by Republican presidents, Democratic presidents, even Trump himself. Across the political spectrum, from liberal judges to conservative judges, serious https://t.co/Yy8GLCHfhJ",,,,,,,,,,,,,,
,,"The Trump Administration wants to allow potentially dangerous individuals, including convicted felons, fugitives, and domestic abusers—especially if they are loyal to Trump—to acquire, own, and possess firearms, undermining public safety and 30 years of bipartisan congressional",,,,,,,,,,,,,,
,,"The Constitution doesn’t make the president a King. Under Article II, the president’s job isn’t to rule over us but to faithfully execute the laws Congress passes. @RepRaskin breaks down why that separation of functions still defines American democracy. https://t.co/9jzhZbEaZT",,,,,,,,,,,,,,
,,RM @RepRaskin warns Trump: Defying court orders won’t just be illegal—it could cost government officials personally in serious ways. https://t.co/vojpZht7eK,,,,,,,,,,,,,,
,,"DOGE has been operating in secret while they dismantle the federal government and manipulate Americans' private data. House Judiciary RM @RepRaskin and House Oversight RM @GerryConnolly just told DOGE: no more games, that’s the people’s data. https://t.co/pA7d1edmPr",,,,,,,,,,,,,,
,,"Today, Trump has again tried to rewrite the laws to his liking by firing two commissioners of an independent agency, the Federal Trade Commission. Commissioners Bedoya and Slaughter can only be removed for cause, but Trump thinks he can sack any agency commissioner at any time",,,,,,,,,,,,,,
,,"DOGE ignored basic Congressional oversight requests, refuses to meet with Democrats, and operates in secrecy. If they won't tell us the truth, we'll FOIA it. https://t.co/Su0Jor2xf9",,,,,,,,,,,,,,
,,Elon Musk and his confederates think democracy is defunct and that it’s time for regime change. @RepRaskin exposes the Silicon Valley billionaires’ push to replace our Constitution with techno-state dictatorship. https://t.co/FrpT6ZRTdl,,,,,,,,,,,,,,
,,RM @RepRaskin responds to Trump and House Republicans’ crusade to undermine the independent judiciary: https://t.co/SrlyonBQId,,,,,,,,,,,,,,
,,"Every American has the right to demand transparency and accountability from our government by filing a request for government records under the Freedom of Information Act (FOIA). Today, House Judiciary RM @RepRaskin and House Oversight RM @GerryConnolly did just that. DOGE https://t.co/qOtTgPijnf",,,,,,,,,,,,,,
,,We just FOIA'ed DOGE. House Judiciary RM @RepRaskin and House Oversight RM @GerryConnolly are demanding DOGE provide straight answers to the American people on their shady operations. https://t.co/RQwKw24HDm https://t.co/g5fKN4ipMj,,,,,,,,,,,,,,
,,"Never before has a president gone to DOJ to attack his political foes, much less lay out a plan for prosecuting them. These dictatorial tactics are a desecration of the Department of Justice and threaten the Rule of Law in America, which is all about holding our rulers",,,,,,,,,,,,,,
,,"Last week, Trump went to DOJ to proclaim his legal hit list. As his losing streak deepens in court, Trump lashes out at major law firms who represent or employ his perceived foes. He’s targeting lawyers despite having been warned by a federal judge that such actions are unlawful",,,,,,,,,,,,,,
,,"To be upheld, Trump’s invocation of the Alien Enemies Act of 1798 here depends on America being at war with Venezuela. But Congress has declared no such war. There are lots of lawful ways to promote public safety and national security, but this is a lawless and reckless",,,,,,,,,,,,,,
,,LIVE NOW: WATCH RM @REPRASKIN DELIVER REBUTTAL TO TRUMP'S DOJ SPEECH ⤵️ https://t.co/fov8dcow6l,,,,,,,,,,,,,,
,,"The Administration says its mass deportation targets criminals, “the worst of the worst.” How does removing a sick American child and her family make us any safer?",,,,,,,,,,,,,,
,,NEW: Ranking Member @RepRaskin’s statement on the Trump Administration’s cruel deportation of a U.S. child with cancer: https://t.co/Mv4nzEKZij,,,,,,,,,,,,,,
,,NEWS: RM @RepRaskin demands immediate investigation into interim U.S. Attorney Edward Martin’s brazen ethical violations and abuse of power⤵️,,,,,,,,,,,,,,
,,"The Constitution makes clear the president isn’t a king. He can’t ignore, trash or rewrite the laws. @RepRaskin explains why GOP leaders don’t want you to remember that. https://t.co/g4kwcQAz07",,,,,,,,,,,,,,
,,NEW: Read RM @RepRaskin's statement on Trump’s purge of DOJ’s top corruption fighters: https://t.co/dcLp8gVVpf,,,,,,,,,,,,,,
,,".@RepRaskin warns Trump: Officials who defy court orders could face personal civil and criminal penalties, including fines that taxpayers won’t cover. https://t.co/X62GQIKLoc",,,,,,,,,,,,,,
,,Ranking Member @RepRaskin reminds Trump: Officials who violate court orders may face civil and criminal penalties. https://t.co/QyMHgb7ncw,,,,,,,,,,,,,,
,,"Rather than conform his actions to the rule of law, Donald Trump is going after the lawyers taking him on in court. @RepRaskin explains Trump's latest effort to rule like a dictator: punishing the people brave enough to challenge him in court and uphold the law. https://t.co/poOKWzDRpl",,,,,,,,,,,,,,
,,"NEWS: ""We cannot allow this nation to slide into a system of presidential authoritarianism, where people are seized at their homes, arrested, and detained simply for expressing disfavored political viewpoints..."" -@RepRaskin’s statement on the Trump Administration’s detainment",,,,,,,,,,,,,,
